Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,RxLev,BSIC,C/I,HRTOA,Raw Messages,cellIdentity,mnc,mcc,LAC,C1,C2,Neighbor List,3G Neighbor List,EUTRA Neighbor List
9/22/2025,15:41:36:811,38.89615,-77.041076,128,890,512,0,0,0,0,-95.55,-95.55,15,42,6.02,133,,,,,,,,,,
9/22/2025,15:41:37:192,38.89615,-77.041078,129,891,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:192,38.896149,-77.04108,130,892,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:192,38.896149,-77.041082,131,893,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:192,38.896148,-77.041083,132,894,512,0,0,0,0,-72.45,-72.45,38,42,-0.29,130,,,,,,,,,,
9/22/2025,15:41:37:192,38.896148,-77.041085,133,895,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:561,38.896147,-77.041087,134,896,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:562,38.896147,-77.041089,136,898,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:935,38.896147,-77.041091,139,901,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:936,38.896147,-77.041092,140,902,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:936,38.896147,-77.041093,141,903,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:37:936,38.896147,-77.041094,142,904,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:38:315,38.896147,-77.041095,144,906,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:38:687,38.896147,-77.041096,145,907,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:39:064,38.896147,-77.041096,146,908,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:39:445,38.896147,-77.041096,147,909,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:39:813,38.896146,-77.041096,150,912,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:39:813,38.896145,-77.041096,151,913,512,0,0,0,0,-95.95,-95.95,15,42,8.57,130,,,,,,,,,,
9/22/2025,15:41:39:813,38.896144,-77.041096,152,914,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:40:182,38.896144,-77.041096,153,915,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:40:559,38.896143,-77.041096,154,916,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:40:934,38.896143,-77.041098,156,918,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:40:935,38.896143,-77.041099,157,919,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:40:935,38.896143,-77.0411,159,921,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:41:328,38.896143,-77.041101,160,922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:41:328,38.896143,-77.041103,162,924,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:41:328,38.896143,-77.041104,163,925,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:41:328,38.896143,-77.041105,164,926,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:41:693,38.896143,-77.041105,165,927,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:061,38.896142,-77.041106,166,928,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:061,38.896141,-77.04111,170,932,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:433,38.89614,-77.04111,171,933,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:433,38.89614,-77.041111,172,934,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:434,38.89614,-77.041112,173,935,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:434,38.896139,-77.041113,174,936,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:42:811,38.896138,-77.041115,176,938,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:43:185,38.896138,-77.041115,177,939,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:43:556,38.896138,-77.041115,178,940,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:43:934,38.896137,-77.041115,179,941,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:44:307,38.896135,-77.041115,180,942,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:44:683,38.896134,-77.041115,181,943,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:45:072,38.896134,-77.041115,182,944,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:45:434,38.896134,-77.041115,183,945,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:45:812,38.896134,-77.041115,184,946,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:46:184,38.896131,-77.041115,185,947,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:46:558,38.896129,-77.041115,186,948,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:46:937,38.896129,-77.041115,187,949,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:47:309,38.896129,-77.041115,188,950,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:47:696,38.896129,-77.041115,189,951,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:48:082,38.896127,-77.041119,190,952,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:48:875,38.896125,-77.041124,191,953,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:49:656,38.896115,-77.041151,192,954,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:50:235,38.896114,-77.041157,193,955,585,0,0,0,0,-95.22,-95.22,15,45,-0.36,138,,,,,,,,,,
9/22/2025,15:41:50:235,38.896112,-77.041164,194,956,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:50:235,38.896111,-77.04117,195,957,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:50:235,38.896109,-77.041176,196,958,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:50:235,38.896108,-77.041182,197,959,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:50:603,38.896106,-77.041188,198,960,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:50:981,38.896102,-77.041203,199,961,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:51:353,38.896097,-77.041219,200,962,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:51:745,38.896092,-77.041234,201,963,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:52:102,38.896086,-77.041257,202,964,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:52:477,38.896079,-77.04128,203,965,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:52:855,38.896074,-77.041295,204,966,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:53:225,38.89607,-77.04131,205,967,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:53:601,38.896065,-77.041325,206,968,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:53:977,38.89606,-77.041341,207,969,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:54:353,38.896056,-77.041356,208,970,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:54:727,38.896051,-77.041371,209,971,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:55:101,38.896047,-77.041403,210,972,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:55:475,38.896042,-77.041436,211,973,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:55:872,38.896037,-77.041472,212,974,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:56:640,38.896033,-77.041509,213,975,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:57:458,38.896026,-77.04155,214,976,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:58:231,38.896019,-77.041591,215,977,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:59:035,38.896019,-77.041665,216,978,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:41:59:835,38.896019,-77.041747,217,979,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:00:602,38.896019,-77.041821,218,980,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:01:369,38.896019,-77.041866,219,981,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:02:138,38.896019,-77.041912,220,982,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:02:974,38.896028,-77.042004,221,983,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:03:763,38.896033,-77.042105,222,984,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:04:555,38.896042,-77.042196,223,985,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:05:430,38.896042,-77.042247,224,986,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:06:215,38.896042,-77.042297,225,987,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:06:993,38.896042,-77.042398,226,988,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:07:769,38.896042,-77.04249,227,989,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:08:553,38.896042,-77.042591,228,990,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:09:327,38.896042,-77.042641,229,991,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:10:103,38.896042,-77.042691,230,992,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:10:884,38.896037,-77.042792,231,993,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:11:688,38.896037,-77.042884,232,994,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:12:477,38.89604,-77.04293,233,995,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:13:362,38.896042,-77.042976,234,996,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:14:221,38.896042,-77.043067,235,997,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:14:988,38.896042,-77.043168,236,998,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:15:752,38.896042,-77.04326,237,999,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:16:548,38.896042,-77.043361,238,1000,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:17:349,38.896042,-77.043411,239,1001,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:18:157,38.896042,-77.043461,240,1002,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:18:954,38.896042,-77.043562,241,1003,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:19:721,38.896042,-77.043654,242,1004,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:20:525,38.896037,-77.043755,243,1005,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:21:300,38.896037,-77.043801,244,1006,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:22:076,38.896037,-77.043847,245,1007,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:22:856,38.896042,-77.043938,246,1008,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:23:618,38.896042,-77.044039,247,1009,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:24:398,38.896042,-77.044085,248,1010,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:25:175,38.896042,-77.044131,249,1011,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:25:948,38.896042,-77.044232,250,1012,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:26:728,38.896042,-77.044323,251,1013,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:188,38.896042,-77.044353,254,1016,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:193,38.896042,-77.044373,0,1018,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:557,38.896042,-77.044383,1,1019,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:557,38.896042,-77.044423,5,1023,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:941,38.896042,-77.044433,6,1024,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:941,38.896042,-77.044443,7,1025,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:941,38.896042,-77.044463,9,1027,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:27:941,38.896042,-77.044474,10,1028,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:28:304,38.896042,-77.044484,11,1029,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:28:304,38.896042,-77.044494,12,1030,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:28:304,38.896042,-77.044514,14,1032,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:28:304,38.896042,-77.044524,15,1033,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:28:687,38.896042,-77.044542,17,1035,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:28:687,38.896042,-77.044566,20,1038,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:062,38.896042,-77.044582,22,1040,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:062,38.896042,-77.04459,23,1041,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:072,38.896042,-77.044606,25,1043,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:430,38.896042,-77.044614,26,1044,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:430,38.896042,-77.044621,27,1045,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:431,38.896042,-77.044629,28,1046,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:431,38.896042,-77.044637,29,1047,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:810,38.896041,-77.044672,32,1050,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:810,38.896041,-77.04469,33,1051,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:29:810,38.89604,-77.044708,34,1052,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:30:183,38.896038,-77.044745,36,1054,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:30:564,38.896037,-77.044763,37,1055,512,0,0,0,0,-86.79,-86.79,24,44,-0.41,136,49061B9CA5130062B432C8020A176348B900008000021B00(0020),40101,260,310,46130,15.21,15.21,,,
9/22/2025,15:42:30:564,38.896037,-77.044772,38,1056,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:30:564,38.896037,-77.044782,39,1057,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:30:564,38.896037,-77.044791,40,1058,512,0,0,0,0,-84.16,-84.16,26,44,7.49,136,,,,,,,,,,
9/22/2025,15:42:30:564,38.896037,-77.0448,41,1059,512,0,0,0,0,-90.32,-90.32,20,44,4.63,136,,,,,,,,,,
9/22/2025,15:42:30:942,38.896037,-77.044809,42,1060,512,0,0,0,0,-86.88,-86.88,24,44,12.35,136,,,,,,,,,,
9/22/2025,15:42:30:942,38.896037,-77.044818,43,1061,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:30:942,38.896037,-77.044827,44,1062,512,0,0,0,0,-94.97,-94.97,16,44,9.54,136,,,,,,,,,,
9/22/2025,15:42:30:942,38.896037,-77.044837,45,1063,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:30:942,38.896037,-77.044846,46,1064,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:31:302,38.896037,-77.044855,47,1065,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:31:685,38.896037,-77.044864,48,1066,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:32:054,38.896036,-77.044901,49,1067,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:32:430,38.896034,-77.044937,50,1068,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:32:804,38.896033,-77.044974,51,1069,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:33:179,38.896033,-77.045008,52,1070,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:33:560,38.896033,-77.045041,53,1071,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:33:930,38.896033,-77.045075,54,1072,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:34:314,38.896035,-77.04513,55,1073,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:34:506,38.896037,-77.045185,56,1074,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:35:278,38.89604,-77.045231,57,1075,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:36:056,38.896042,-77.045277,58,1076,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:36:881,38.896042,-77.04535,59,1077,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:37:660,38.896042,-77.045414,60,1078,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:38:438,38.896042,-77.045437,61,1079,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:39:232,38.896042,-77.04546,62,1080,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:40:006,38.896042,-77.045478,63,1081,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:40:798,38.896042,-77.045487,64,1082,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:41:590,38.896042,-77.045487,65,1083,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:42:363,38.896044,-77.045487,66,1084,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:43:147,38.896047,-77.045487,67,1085,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:43:922,38.896047,-77.045487,68,1086,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:44:685,38.896047,-77.045487,69,1087,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:45:454,38.896047,-77.045487,70,1088,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:46:220,38.896047,-77.045487,71,1089,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:47:006,38.896042,-77.045506,72,1090,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:47:777,38.896042,-77.045533,73,1091,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:48:550,38.896037,-77.045561,74,1092,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:49:357,38.896033,-77.045588,75,1093,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:50:129,38.896033,-77.045643,76,1094,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:50:900,38.896033,-77.045717,77,1095,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:51:685,38.896037,-77.045781,78,1096,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:52:466,38.89604,-77.045822,79,1097,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:53:224,38.896042,-77.045863,80,1098,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:53:998,38.896042,-77.045937,81,1099,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:54:776,38.896047,-77.04601,82,1100,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:55:555,38.896047,-77.046074,83,1101,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:56:331,38.896049,-77.046106,84,1102,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:142,38.896051,-77.046138,85,1103,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:594,38.896051,-77.046184,86,1104,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:595,38.896051,-77.046187,87,1105,512,0,0,0,0,-75.99,-75.99,35,44,1.4,136,,,,,,,,,,
9/22/2025,15:42:57:595,38.896051,-77.046189,88,1106,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:595,38.896051,-77.046192,89,1107,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:595,38.896051,-77.046194,90,1108,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:973,38.896051,-77.046196,91,1109,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:974,38.896051,-77.046199,92,1110,512,0,0,0,0,-93.74,-93.74,17,44,9.39,136,,,,,,,,,,
9/22/2025,15:42:57:974,38.896051,-77.046201,93,1111,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:974,38.896051,-77.046204,94,1112,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:57:974,38.896051,-77.046206,95,1113,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:342,38.896051,-77.046209,96,1114,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:342,38.896051,-77.046211,97,1115,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:342,38.896051,-77.046214,98,1116,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:343,38.896051,-77.046216,99,1117,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:345,38.896051,-77.046218,100,1118,512,0,0,0,0,-94.62,-94.62,16,44,1.4,136,,,,,,,,,,
9/22/2025,15:42:58:718,38.896051,-77.046221,101,1119,512,0,0,0,0,-88.79,-88.79,22,44,3.76,136,,,,,,,,,,
9/22/2025,15:42:58:718,38.896051,-77.046227,102,1120,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:718,38.896051,-77.046233,103,1121,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:718,38.896051,-77.046239,104,1122,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:58:718,38.896051,-77.046245,105,1123,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:59:094,38.896051,-77.046251,106,1124,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:59:471,38.896051,-77.046258,107,1125,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:59:471,38.896051,-77.04626,108,1126,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:59:476,38.896051,-77.046263,109,1127,512,0,0,0,0,-91.95,-91.95,19,44,-1.13,136,,,,,,,,,,
9/22/2025,15:42:59:476,38.896051,-77.046265,110,1128,512,0,0,0,0,-94.14,-94.14,16,44,-0.62,136,,,,,,,,,,
9/22/2025,15:42:59:476,38.896051,-77.046268,111,1129,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:42:59:842,38.896051,-77.04627,112,1130,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:00:222,38.896051,-77.046273,113,1131,512,0,0,0,0,-94.41,-94.41,16,44,-0.64,136,,,,,,,,,,
9/22/2025,15:43:00:222,38.896051,-77.046275,114,1132,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:00:222,38.896051,-77.046278,115,1133,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:00:222,38.896051,-77.04628,116,1134,512,0,0,0,0,-96.24,-96.24,14,44,2.08,136,,,,,,,,,,
9/22/2025,15:43:00:222,38.896051,-77.046283,117,1135,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:00:593,38.896051,-77.046285,118,1136,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:00:966,38.896051,-77.046286,119,1137,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:345,38.896051,-77.046288,120,1138,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:346,38.896051,-77.046289,121,1139,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:346,38.896051,-77.04629,122,1140,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:346,38.896051,-77.046292,123,1141,512,0,0,0,0,-72.78,-72.78,38,44,6.46,136,,,,,,,,,,
9/22/2025,15:43:01:346,38.896051,-77.046293,124,1142,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:720,38.896051,-77.046294,125,1143,512,0,0,0,0,-95.88,-95.88,15,44,8.69,136,,,,,,,,,,
9/22/2025,15:43:01:720,38.896051,-77.046296,126,1144,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:720,38.896051,-77.046297,127,1145,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:721,38.896051,-77.046299,128,1146,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:01:721,38.896051,-77.0463,129,1147,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:02:096,38.896051,-77.046302,130,1148,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:02:466,38.896051,-77.046303,131,1149,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:02:846,38.896051,-77.046303,132,1150,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:03:219,38.896051,-77.046303,133,1151,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:03:594,38.896051,-77.046303,134,1152,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:03:987,38.896051,-77.046303,135,1153,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:04:754,38.896051,-77.046303,136,1154,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:05:533,38.896051,-77.046331,137,1155,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:06:306,38.896051,-77.046349,138,1156,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:07:137,38.896051,-77.046368,139,1157,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:07:908,38.896051,-77.046423,140,1158,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:08:720,38.896051,-77.046496,141,1159,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:09:523,38.896056,-77.046578,142,1160,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:10:280,38.89606,-77.046624,143,1161,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:11:062,38.896065,-77.04667,144,1162,,,,,,,,,,,,,,,,,,,,,
9/22/2025,15:43:11:841,38.896065,-77.046762,145,1163,,,,,,,,,,,,,,,,,,,,,
